counter_id,measurement_id_and_name,measurement_id,measurement_name,measurement_description,measurement_network_profile,measurement_nw_aggregation_levels,network_element_name,netact_name,product_type,description,updated,logical_type,trigger_type,sampling_interval,unit,range,example_values,dependencies_with_other_counters,operability_class,related_to_feature,related_to_standard,3gpp_measurement_name,3gpp_measurement_type,exceptions_to_related_standard,used_from_release,filter,is_archived,logical_type_upper
001025,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,NOT SERVED QUEUED HO ATTEMPTS,UNSRV_QD_HO_ATT,BSC,"Number of HO attempts in the queue which were not served.

Counters 001022, 001023 and 001068 are updated along with this counter.","When a handover attempt is removed from the queue because a timer expires, or the HO attempt is substituted by another attempt of higher priority. 

See figure Internal intra-cell handover, unsuccessful TCH queuing.",Sum,Event,,Integer number,,,"001022 (AVE QUEUE TIME OF HO ATTEMPTS)
001023 (QUEUE DENOMINATOR 3)
001068 (QUE ALL HO REQ FAIL)",,,,,,,S1,1,0.0,SUM
001026,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TCH CALL REQ,TCH_CALL_REQ,BSC,"Number of TCH requests for a normal assignment (both successful and unsuccessful).

Counter 001010 is updated along with this counter.","When the RRM receives a TCH request in a call attempt. 

See figures: 
- Basic call with counters 
- Basic call with priority subscriber 
- Successful TCH queuing 
- Basic call, no free TCHs, unsuccessful queuing and directed retry not activated 
- TCH assignment failure with cause switch_circuit_pool, queuing and directed retry not allowed 
- Unsuccessful trunk reservation 
- Internal directed retry 
- Successful forced release 
- Unsuccessful forced release 
- Successful forced handover 
- Unsuccessful forced handover",Sum,Event,,Integer number,,,001010 (TCH REQUEST SUCCESS AND UNSUCCESS),,,,,,,S2,1,0.0,SUM
001027,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,SDCCH ACT FAIL,SDCCH_ACT_FAIL,BSC,"Number of SDCCH transactions that are ended because of a failure in the activation of a channel either during a call or HO attempt.

Impact:
- Call cleared
- HO failure

Reason for the impact: External / Abis interface","When either of the counters 001072 and 001074 is updated. This counter represents their sum.

See figures:
- Unsuccessful SDCCH activation
- Unsuccessful SDCCH internal intra-cell handover, unsuccessful channel activation",Sum,Event,,Integer number,,,,,,,,,,S2,1,0.0,SUM
001028,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TCH ACT FAIL,TCH_ACT_FAIL,BSC,"Number of TCH transactions that are ended because of a failure in the activation of a channel either during a call or HO attempt.

Impact:
- Call cleared
- HO failure

Reason for the impact: Abis Interface","When either of the counters 001081 and 001083 is updated. This counter represents their sum.

See figures:
- Unsuccessful TCH activation
- Unsuccessful internal inter-cell handover",Sum,Event,,Integer number,,,,,,,,,,S2,1,0.0,SUM
001029,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TCH TR FAIL,TCH_TR_FAIL,BSC,"Number of TCH transactions that are ended because of a transcoder failure.

Impact: Call cleared","When a TCH transaction ends because of a transcoder failure during a call attempt and the RRM releases the TCH. These failures can also contain situations when the timer T3109 expires in a BSC in call release phase while waiting for the Release Indication. The MS subscriber does not see these failures caused by the T3109 expiry as real drop calls. 

This counter is updated in call phases 1-8 or 15 only.

See figure CONNECTION_FAILURE message with cause transcoder_failure during a call.",Sum,Event,,Integer number,,,,,,,,,,S2,1,0.0,SUM
001287,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,SPARE001287,SPARE001287,BSC,Reserved for future use.,,,,,,,,,,,,,,,S15,1,0.0,
001030,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TCH TR FAIL SOURCE,TCH_TR_FAIL_OLD,BSC,"Number of TCH transactions that are ended because of a transcoder failure on the source channel during a handover on a TCH.

Impact: HO failure and call cleared","When a TCH transaction ends because of a transcoder failure on the source channel during a handover attempt and the RRM releases the TCH. This happens before the RRM receives a message from the MS stating that the HO or assignment is completed. 

This counter is updated in call phases 9-11 only.",Sum,Event,,Integer number,,,,,,,,,,S2,1,0.0,SUM
001031,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TCH TR FAIL TARGET,TCH_TR_FAIL_NEW,BSC,"Number of TCH transactions that are ended because of a transcoder failure on the target channel during a handover on a TCH.

Impact: HO failure, the call may possibly be cleared","When a TCH transaction ends because of a transcoder failure on the target channel during a handover attempt and the RRM releases the TCH. This happens before the RRM receives a message from the MS stating that the HO or assignment is completed. 

This counter is updated in call phases 12-14 only.

See figure Unsuccessful internal intra-cell handover, CONNECTION_FAILURE message with cause remote_transcoder_failure comes to the target channel.",Sum,Event,,Integer number,,,,,,,,,,S2,1,0.0,SUM
001032,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,NOT RELEVANT,SDCCH_FAST_SEIZ,BSC,This counter is not in use,This counter is not updated,,,,,,,,,,,,,,S2,1,0.0,
001033,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,SDCCH ABIS PROBL,SDCCH_ABIS_FAIL,BSC,"Number of SDCCH transactions that are ended because of a failure in the Abis interface.

Impact:
- Call cleared
- HO failure

Reason for the impact: External / Abis interface","When any of the counters 001075, 001076 or 001077 is updated. This counter represents their sum. 

See figures: 
- Unsuccessful SDCCH activation, timer expires while waiting for CHANNEL_ACTIVATION_ACK message 
- Unsuccessful SDCCH activation, timer expires while waiting for PHYSICAL_CONTEXT_CONFIRM message 
- TRX/TSL is blocked with different causes during an SDCCH channel activation 
- Unsuccessful SDCCH internal intra-cell handover, timer expires while waiting for CHANNEL_ACTIVATION_ACK message",Sum,Event,,Integer number,,,,,,,,,,S2,1,0.0,SUM
001034,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,SDCCH A IF PROBL,SDCCH_A_IF_FAIL,BSC,"Number of SDCCH transactions that are ended because of a failure in the A interface.

Impact:
- Call cleared
- HO failure

Reason for the impact: External / A interface","When any of the counters 001078, 001079, and 001080 is updated. This counter represents their sum. 

See figures: 
- SDCCH assignment failure 
- Unsuccessful SDCCH external handover, timer expires while waiting for CLEAR_COMMAND message",Sum,Event,,Integer number,,,,,,,,,,S2,1,0.0,SUM
