vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper,functionsubsetid,object_aggregation,counter_technology,table_technology
Nokia,Handover,4,CAUSE_FIELD_DROP,CAUSE FIELD DROP,004087,Number of HO attempts caused due to rapid field drop and High Speed Rail HO.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,CAUSE_LOW_DISTANCE,CAUSE LOW DISTANCE,004088,Number of HO attempts caused by low distance.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATT_DUE_ERFD,HO ATT DUE ERFD,004111,Number of inter-cell HO attempts during an ERFD (Enhanced Rapid Field Drop) HO. All inter-cell HOs during ERFD HO are mapped to the ERFD HO counter.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATT_INTER_BAND_SDCCH,HO ATTEMPT INTER BAND SDCCH,004133,"Number of attempts to perform an SDCCH-SDCCH handover, based on the duration of an SDCCH reservation, from a BTS on the BCCH frequency band to a BTS on another frequency band of the segment.  Information on the success of the attempts can be seen on BSC level in counter 051136.",Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,INTRA_CELL_TCH_HO_BANDS,INTRA CELL SUCCESS TCH HO BETWEEN BANDS,004136,Number of completed and successful TCH to TCH handovers between two BTSs on different frequency bands of a segment. PGSM 900 and EGSM 900 are regarded as parts of the same GSM 900 frequency band.  Counter 004132 is updated along with this counter.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATT_DUE_TO_HSCSD,HO ATT DUE TO HSCSD,004141,Number of intra cell handover attempts that are made due to the HSCSD traffic.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,SUCCESSFUL_HO_INTER_BAND_TCH,SUCCESSFUL HO INTER BAND TCH,004159,Number of successful and completed TCH-TCH handovers between BTSs of different frequency bands of a segment due to load.  Counter 004135 is updated in the source BTS of the handover.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATT_DUE_INTERSYS_DIRECT_ACC,HO ATTEMPT DUE TO INTER SYSTEM DIRECT ACCESS,004181,Number of attempts to perform an SDCCH-TCH handover from the GSM to the WCDMA RAN due to Direct Access.  The success of the attempts can be seen on the BSC level in counter 051154 (EXT OUT INTER SYSTEM DIRECT ACCESS) of the BSC Level Clear Code (PM) Measurement.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,INT_SUCC_HO_TO_EXT,INTRA CELL TCH HO TO EXTERNAL SUCCESSFUL,004204,Number of successful incoming external handovers that originally were BSC-controlled internal intra-cell TCH-TCH handovers but were changed to MSC controlled due to pool switching or avoiding DL muting when speech coding was changed.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_SUCC_FROM_SUPER_TO_EXT,HO FROM SUPER EXTENDED TO EXTENDED AREA SUCCESSFUL,004232,Number of successful intra-cell handovers from the super-extended area to the extended area.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATT_FROM_DHR_DUE_RXLEV_DIF,HO ATTEMPT FROM DHR DUE TO UL RX LEVEL DIFFERENCE,004241,Number of demultiplexing HO attempts starting from a double half rate TCH based on UL Rx level difference between the multiplexed double half rate TCHs.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATT_FROM_DHR_DUE_RX_LEV,HO ATTEMPT FROM DHR DUE TO RX LEVEL,004251,Number of demultiplexing handover attempts starting from a double half rate TCH based on Rx level.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATTEMPT_FROM_AMR_FR_TO_DFR,HO ATTEMPT FROM AMR FR TO DFR,004261,Number of handover attempts from an AMR FR TCH to a double full rate TCH.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_FROM_AMR_FR_TO_DFR_SUCC,HO FROM AMR FR TO DFR SUCCESSFUL,004262,Number of successful handovers from an AMR FR TCH to a double full rate TCH.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_FROM_DFR_TO_DFR_8K_SUCC,HO FROM DFR TO DFR IN 8K TRAU MODE SUCCESSFUL,004286,Number of successful remultiplexing handovers from a DFR TCH to a DFR TCH in 8kbit/s TRAU mode.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_ATTEMPT_FROM_NOB,HO ATTEMPT FROM NOB DUE TO INTERFERENCE BETWEEN RANS,004293,"Number of intra-cell handover attempts from Nearest Offset BTS (NOB) resources due to too high or too low DL Rx level.   When the DL Rx level is high, there is a risk that GSM system causes interference to another Radio Access Network (WCDMA/LTE). When DL Rx level is low, there is a risk that another Radio Access Network causes interference to GSM system.",Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_FROM_WB_AMR_TO_FR,HO FROM WB AMR TO FR,004303,Number of incoming handovers involving codec change from Wideband AMR to Normal FR.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Handover,4,HO_FROM_AMR_HR_TO_WB_AMR,HO FROM AMR HR TO WB AMR,004310,Number of incoming handovers involving codec change from AMR HR to Wideband AMR.,Integer number,sum,0,1,203,,"2G : BSC-BCF-BTS,SEG,TTP",,,,,SUM,,SUM,,
Nokia,Power Control,5,AVE_BS_POWER,AVE BS POWER,005006,"Sum of TRX specific downlink RF power level value samples in the serving cell. The value range of a single RF power level sample is 0...15.   RF power level value mapping (Pmax is the maximum transmission power of the BTS):  0 -> Pmax - 0 dBm  1 -> Pmax - 2 dBm  2 -> Pmax - 4 dBm  ...  15 -> Pmax - 30 dBm.   If Pmax is 43 dBm, then the value 0 means 43 dBm and the value 15 means 13 dBm.   The average TRX specific downlink RF power level used in the cell can be calculated by dividing this counter with the denominator counter 005007 POWER DENOMINATOR 2.",Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,Power Control,5,FREQUENCY_GROUP_ID,PW ID OF FREQUENCY GROUP,005025,Identification of the frequency group where the TRX belongs to.,Integer number,string_agg,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,STRING_AGG,,SUM,,
Nokia,Power Control,5,MS_PWR_INC_QUAL_14400,MS POWER INCREASE BY SIGNAL QUAL WITH 14.4  DATA,005032,"Number of MS power control increase commands in a cell, caused by the uplink signal quality in 14.4 kbit/s data connection.  This counter contains MS power control messages where the new commanded RF power level is higher than the RF power level the MS is currently using while the connection type is 14.4 kbit/s data.",Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,TRANSM_ABORT,TRANSM ABORT,008102,Number of the frames received with transmission aborted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,REJ_FRM_TRANS,REJ FRM TRANS,008202,Number of the rejected frames transmitted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,T1_EXPIRATIONS,T1 EXPIRATIONS,008216,"Timer T1 specifies the time limit in which the remote end of the connection must acknowledge the receipt of the frame. If this timer expires, the frame is transmitted again.",Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,REC_CL_PCTS2,REC CL PCTS2,008303,Number of the clear packets received; cause > 0.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,REC_RNR_PCTS,REC RNR PCTS,008305,Number of the RNR packets received.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,TRANS_RST_PCTS,TRANS RST PCTS,008306,Number of the reset packets transmitted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,TRANS_CL_PCTS,TRANS CL PCTS,008307,Number of the clear packets transmitted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,TRANS_RESTART_PCTS,TRANS RESTART PCTS,008308,Number of the restart packets transmitted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,TRANS_RNR_PCTS,TRANS RNR PCTS,008309,Number of the RNR packets transmitted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,T21_EXPIRATIONS,T21 EXPIRATIONS,008311,Number of the time-outs of timer T21.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,T22_EXPIRATIONS,T22 EXPIRATIONS,008312,Number of the time-outs of timer T22.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,REC_DATA_PCTS,REC DATA PCTS,008314,Number of the data packets received.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,REC_DATA_PCTS_DIS,REC DATA PCTS DIS,008315,Number of the data packets received and discarded.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,REC_DATA_SEGM,REC DATA SEGM,008316,Number of the data segments received.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,TRANS_DATA_PCTS,TRANS DATA PCTS,008317,Number of the data packets transmitted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,TRANS_DATA_SEGM,TRANS DATA SEGM,008318,Number of the data segments transmitted.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,SUCC_INC_CALLS,SUCC INC CALLS,008319,Number of the successful incoming calls.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,SUCC_OUT_CALLS,SUCC OUT CALLS,008320,Number of the successful outgoing calls.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,UNSUCC_INC_CALLS,UNSUCC INC CALLS,008321,Number of the unsuccessful incoming calls.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,UNSUCC_OUT_CALLS,UNSUCC OUT CALLS,008322,Number of the unsuccessful outgoing calls.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,CALLS_DUR_A,CALLS DUR A,008323,Number of the calls with duration A; 0 < A < 10.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,CALLS_DUR_B,CALLS DUR B,008324,Number of the calls with duration B; 10 < B < 300.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,OSI/X.25,8,OUT_CALLS_REJ,OUT CALLS REJ,008327,Number of the outgoing calls rejected.,Integer number,sum,0,1,207,,"2G : BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,FREQ_DL_QUAL5,FREQ DL QUAL 5,014015,Number of samples with downlink RX quality within class 5.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_FR_MODE_1_UL_RXQUAL_0,AMR FR CODEC MODE 1 ON UPLINK DIRECTION WITH RXQUAL 0,014021,Number of AMR FR codec mode 1 usage on uplink direction within RxQual 0. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.  Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_FR_MODE_1_DL_RXQUAL_0,AMR FR CODEC MODE 1 ON DOWNLINK DIRECTION WITH RX QUAL 0,014022,Number of AMR FR codec mode 1 usage on downlink direction within RxQual 0. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.  Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_FR_MODE_1_UL_RXQUAL_5,AMR FR CODEC MODE 1 ON UPLINK DIRECTION WITH RXQUAL 5,014031,Number of AMR FR codec mode 1 usage on uplink direction within RxQual 5. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.  Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_FR_MODE_1_DL_RXQUAL_7,AMR FR CODEC MODE 1 ON DOWNLINK DIRECTION WITH RXQUAL 7,014036,Number of AMR FR codec mode 1 usage on downlink direction within RxQual 7. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.  Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_FR_MODE_2_UL_RXQUAL_6,AMR FR CODEC MODE 2 ON UPLINK DIRECTION WITH RXQUAL 6,014049,Number of AMR FR codec mode 2 usage on uplink direction within RxQual 6. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.  Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_FR_MODE_3_DL_RXQUAL_4,AMR FR CODEC MODE 3 ON DOWNLINK DIRECTION WITH RXQUAL 4,014062,Number of AMR FR codec mode 3 usage on downlink direction within RxQual 4. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.  Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_FR_MODE_4_UL_RXQUAL_3,AMR FR CODEC MODE 4 ON UPLINK DIRECTION WITH RXQUAL 3,014075,Number of AMR FR codec mode 4 usage on uplink direction within RxQual 3. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.  Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_HR_MODE_1_UL_RXQUAL_0,AMR HR CODEC MODE 1 ON UPLINK DIRECTION WITH RXQUAL 0,014085,Number of AMR HR codec mode 1 usage on uplink direction within RxQual 0. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.   Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_HR_MODE_1_DL_RXQUAL_1,AMR HR CODEC MODE 1 ON DOWNLINK DIRECTION WITH RXQUAL 1,014088,Number of AMR HR codec mode 1 usage on downlink direction within RxQual 1. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.   Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_HR_MODE_1_DL_RXQUAL_2,AMR HR CODEC MODE 1 ON DOWNLINK DIRECTION WITH RXQUAL 2,014090,Number of AMR HR codec mode 1 usage on downlink direction within RxQual 2. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.   Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_HR_MODE_2_UL_RXQUAL_0,AMR HR CODEC MODE 2 ON UPLINK DIRECTION WITH RXQUAL 0,014101,Number of AMR HR codec mode 2 usage on uplink direction within RxQual 0. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.   Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_HR_MODE_2_UL_RXQUAL_1,AMR HR CODEC MODE 2 ON UPLINK DIRECTION WITH RXQUAL 1,014103,Number of AMR HR codec mode 2 usage on uplink direction within RxQual 1. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.   Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_HR_MODE_2_DL_RXQUAL_6,AMR HR CODEC MODE 2 ON DOWNLINK DIRECTION WITH RXQUAL 6,014114,Number of AMR HR codec mode 2 usage on downlink direction within RxQual 6. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.   Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
Nokia,RX Quality Statistics,14,AMR_HR_MODE_2_DL_RXQUAL_7,AMR HR CODEC MODE 2 ON DOWNLINK DIRECTION WITH RXQUAL 7,014116,Number of AMR HR codec mode 2 usage on downlink direction within RxQual 7. On fast link adaptation (LA) mode the codec mode is the last codec mode used during the radio link measurement interval. On slow LA mode this counter indicates the only used codec mode on the radio link measurement interval.   Counter 014149 AMR CODEC MODE SETS is updated along with this counter.,Integer number,sum,0,1,205,,"2G : BSC-BCF-BTS-TRX,SEG,TTP,TRXFQ",,,,,SUM,,SUM,,
