begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ifInMCastPackets,ifOutFragPackets,ifInErrors,ifInMCastOctets,ifInDiscardedMCastOctets,ifOutMCastPackets,ifOutMCastOctets,ifOutFragments,ifInOctets,ifInDiscardedMCastPackets,ifOutOctets,ifInPackets,ifOutPackets,ifOutDroppedPackets,ifOutDroppedOctets
2022-03-16,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15481.0,dynamic,100.0,66758.0,4375.0,0.0,5194038.0,5194038.0,0.0,0.0,8750.0,381044580112.0,66758.0,54893109811.0,339221779.0,250985954.0,0.0,0.0
2022-03-16,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15482.0,dynamic,97.15277777777777,63973.0,290.0,0.0,4976988.0,4976988.0,0.0,0.0,580.0,291803086811.0,63973.0,48921635947.0,260046126.0,198566688.0,0.0,0.0
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15483.0,dynamic,100.0,66521.0,1.0,0.0,5175676.0,5175676.0,0.0,0.0,1.0,108708998.0,66521.0,6807372.0,1491881.0,7849.0,0.0,0.0
2022-03-16,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15484.0,dynamic,95.69444444444444,63908.0,0.0,0.0,4972340.0,4972340.0,0.0,0.0,0.0,104479015.0,63908.0,13032878.0,1434312.0,12570.0,0.0,0.0
2022-03-16,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15485.0,dynamic,100.0,65778.0,8.0,0.0,5117662.0,5117662.0,0.0,0.0,16.0,200524107789.0,65778.0,27842346801.0,172007634.0,120281499.0,0.0,0.0
2022-03-16,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,66572.0,78.0,0.0,5179480.0,5179480.0,0.0,0.0,156.0,54861433273.0,66572.0,6417313965.0,46851508.0,23504928.0,0.0,0.0
2022-03-16,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,66788.0,0.0,0.0,5196622.0,5196622.0,0.0,0.0,0.0,17101733411.0,66788.0,1997764585.0,14455884.0,7210421.0,0.0,0.0
2022-03-16,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,66751.0,74.0,0.0,5193340.0,5193340.0,0.0,0.0,148.0,177230140762.0,66751.0,22417412896.0,153104834.0,90513312.0,0.0,0.0
2022-03-16,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15489.0,dynamic,95.69444444444444,63912.0,23.0,0.0,4972706.0,4972706.0,0.0,0.0,46.0,196818152984.0,63912.0,28128749822.0,171593939.0,121105887.0,0.0,0.0
2022-03-16,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,66775.0,0.0,0.0,5195398.0,5195398.0,0.0,0.0,0.0,794513962.0,66775.0,341797996.0,8680644.0,4800401.0,0.0,0.0
2022-03-16,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,66779.0,2.0,0.0,5195626.0,5195626.0,0.0,0.0,2.0,109187859.0,66779.0,13000108.0,1499045.0,11759.0,0.0,0.0
2022-03-16,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15492.0,dynamic,100.0,66773.0,1.0,0.0,5195376.0,5195376.0,0.0,0.0,1.0,109224133.0,66773.0,12934453.0,1499333.0,11990.0,0.0,0.0
2022-03-16,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,66983.0,3.0,0.0,5211486.0,5211486.0,0.0,0.0,3.0,109028642.0,66983.0,6718704.0,1496256.0,7928.0,0.0,0.0
2022-03-16,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,100.0,65751.0,12.0,0.0,5115502.0,5115502.0,0.0,0.0,12.0,103505024.0,65751.0,13925443.0,1419356.0,14845.0,0.0,0.0
2022-03-16,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,100.0,66772.0,0.0,0.0,5195480.0,5195480.0,0.0,0.0,0.0,109233047.0,66772.0,13369908.0,1499520.0,12221.0,0.0,0.0
2022-03-16,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,97.15277777777777,63955.0,0.0,0.0,4975594.0,4975594.0,0.0,0.0,0.0,284365258.0,63955.0,126447896.0,3159562.0,1795517.0,0.0,0.0
2022-03-16,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,66779.0,0.0,0.0,5195672.0,5195672.0,0.0,0.0,0.0,109044948.0,66779.0,6554929.0,1496616.0,7470.0,0.0,0.0
2022-03-16,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,98.68055555555556,65686.0,0.0,0.0,5110394.0,5110394.0,0.0,0.0,0.0,1216874738.0,65686.0,836943844.0,13627746.0,9021760.0,0.0,0.0
2022-03-16,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,66776.0,0.0,0.0,5195340.0,5195340.0,0.0,0.0,0.0,108748722.0,66776.0,7096784.0,1492258.0,8660.0,0.0,0.0
2022-03-16,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,66758.0,1.0,0.0,5193992.0,5193992.0,0.0,0.0,1.0,109059595.0,66758.0,6778011.0,1496671.0,7315.0,0.0,0.0
2022-03-16,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,66782.0,0.0,0.0,5196004.0,5196004.0,0.0,0.0,0.0,1307708160.0,66782.0,886352328.0,13959713.0,9349519.0,0.0,0.0
2022-03-16,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15502.0,dynamic,97.22222222222223,63315.0,61.0,0.0,4926234.0,4926234.0,0.0,0.0,122.0,134705847540.0,63315.0,17187004828.0,113495143.0,76597077.0,0.0,0.0
2022-03-16,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,97.22222222222223,63287.0,32.0,0.0,4924178.0,4924178.0,0.0,0.0,32.0,101057313.0,63287.0,83435462.0,1390777.0,65491.0,0.0,0.0
2022-03-16,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,65851.0,0.0,0.0,5123364.0,5123364.0,0.0,0.0,0.0,830141568.0,65851.0,711224520.0,8945678.0,6858398.0,0.0,0.0
2022-03-16,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,66768.0,86.0,0.0,5194654.0,5194654.0,0.0,0.0,173.0,397177642012.0,66768.0,58474908632.0,361524763.0,264551789.0,0.0,0.0
2022-03-16,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,66770.0,1076.0,0.0,5194952.0,5194952.0,0.0,0.0,2152.0,180799429420.0,66770.0,28745081256.0,155437278.0,104469528.0,0.0,0.0
2022-03-16,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,97.22222222222223,63360.0,0.0,0.0,4929190.0,4929190.0,0.0,0.0,0.0,363213894.0,63360.0,211288100.0,4138862.0,2643958.0,0.0,0.0
2022-03-16,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15508.0,dynamic,100.0,66784.0,68.0,0.0,5196026.0,5196026.0,0.0,0.0,136.0,71019846668.0,66784.0,13180790382.0,66859494.0,52186084.0,0.0,0.0
2022-03-16,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,66769.0,3056.0,0.0,5194918.0,5194918.0,0.0,0.0,6112.0,332663954064.0,66769.0,47674048221.0,296163945.0,212566473.0,0.0,0.0
2022-03-16,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15510.0,dynamic,97.15277777777777,63900.0,19.0,0.0,4971056.0,4971056.0,0.0,0.0,19.0,102310482.0,63900.0,95870840.0,1409767.0,73343.0,0.0,0.0
2022-03-16,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15511.0,dynamic,100.0,67005.0,0.0,0.0,5213292.0,5213292.0,0.0,0.0,0.0,678640156.0,67005.0,216917812.0,7459187.0,3939540.0,0.0,0.0
2022-03-16,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,100.0,66521.0,0.0,0.0,5175538.0,5175538.0,0.0,0.0,0.0,646748998.0,66521.0,535346200.0,7189431.0,5032708.0,0.0,0.0
2022-03-17,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,95.83333333333333,63952.0,0.0,0.0,4975722.0,4975722.0,0.0,0.0,0.0,405798898.0,63952.0,253635304.0,4529737.0,2804307.0,0.0,0.0
2022-03-17,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,95.83333333333333,63459.0,784.0,0.0,4937294.0,4937294.0,0.0,0.0,1568.0,310422242733.0,63459.0,46571407137.0,269874289.0,186772201.0,0.0,0.0
2022-03-17,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,66536.0,0.0,0.0,5176370.0,5176370.0,0.0,0.0,0.0,108828092.0,66536.0,13224991.0,1494052.0,11842.0,0.0,0.0
2022-03-17,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,66801.0,0.0,0.0,5197340.0,5197340.0,0.0,0.0,0.0,30376731502.0,66801.0,4025684679.0,25325841.0,15353248.0,0.0,0.0
2022-03-17,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,66782.0,0.0,0.0,5195820.0,5195820.0,0.0,0.0,0.0,77744004784.0,66782.0,9776248827.0,66440861.0,43340425.0,0.0,0.0
2022-03-17,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,95.69444444444444,63661.0,0.0,0.0,4953132.0,4953132.0,0.0,0.0,0.0,688262548.0,63661.0,234217288.0,7532160.0,3934295.0,0.0,0.0
2022-03-17,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15462.0,dynamic,95.48611111111111,63825.0,630.0,0.0,4965930.0,4965930.0,0.0,0.0,1260.0,381061980016.0,63825.0,62998899497.0,350669207.0,237930414.0,0.0,0.0
2022-03-17,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,66802.0,0.0,0.0,5197282.0,5197282.0,0.0,0.0,0.0,771882754.0,66802.0,293152120.0,8600639.0,4598169.0,0.0,0.0
2022-03-17,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,100.0,66733.0,0.0,0.0,5191900.0,5191900.0,0.0,0.0,0.0,1285003164.0,66733.0,828481340.0,13906983.0,8987526.0,0.0,0.0
2022-03-17,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,66763.0,0.0,0.0,5194208.0,5194208.0,0.0,0.0,0.0,1195858596.0,66763.0,734161608.0,12643435.0,7938464.0,0.0,0.0
2022-03-17,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,95.83333333333333,62505.0,0.0,0.0,4863458.0,4863458.0,0.0,0.0,0.0,527735146.0,62505.0,393284776.0,5762760.0,4171613.0,0.0,0.0
2022-03-17,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,95.83333333333333,62493.0,45.0,0.0,4862498.0,4862498.0,0.0,0.0,45.0,102299847.0,62493.0,89242587.0,1407144.0,72536.0,0.0,0.0
2022-03-17,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,66560.0,0.0,0.0,5178750.0,5178750.0,0.0,0.0,0.0,417759302.0,66560.0,304346096.0,4672565.0,3018922.0,0.0,0.0
2022-03-17,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,95.83333333333333,62322.0,34.0,0.0,4848220.0,4848220.0,0.0,0.0,34.0,100219274.0,62322.0,8224433.0,1371602.0,14789.0,0.0,0.0
2022-03-17,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,95.83333333333333,61636.0,0.0,0.0,4796008.0,4796008.0,0.0,0.0,0.0,757463080.0,61636.0,657943068.0,7783540.0,6364420.0,0.0,0.0
2022-03-17,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,95.83333333333333,63940.0,7.0,0.0,4974900.0,4974900.0,0.0,0.0,7.0,102426864.0,63940.0,12687253.0,1405109.0,12574.0,0.0,0.0
2022-03-17,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15472.0,dynamic,95.83333333333333,62031.0,274.0,0.0,4826550.0,4826550.0,0.0,0.0,548.0,376777987031.0,62031.0,61140335458.0,333285703.0,255600478.0,0.0,0.0
2022-03-17,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,66789.0,19.0,0.0,5196242.0,5196242.0,0.0,0.0,38.0,99863915792.0,66789.0,13944903279.0,87440541.0,52872654.0,0.0,0.0
2022-03-17,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15474.0,dynamic,95.83333333333333,63488.0,10.0,0.0,4939292.0,4939292.0,0.0,0.0,10.0,104184741.0,63488.0,63467469.0,1432740.0,50627.0,0.0,0.0
2022-03-17,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,95.48611111111111,63828.0,2.0,0.0,4965618.0,4965618.0,0.0,0.0,2.0,104486823.0,63828.0,14152926.0,1434306.0,13632.0,0.0,0.0
2022-03-17,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,66550.0,0.0,0.0,5177444.0,5177444.0,0.0,0.0,0.0,995336992.0,66550.0,519775016.0,10705428.0,6343558.0,0.0,0.0
2022-03-17,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,66784.0,0.0,0.0,5195888.0,5195888.0,0.0,0.0,0.0,668680444.0,66784.0,189828372.0,7304598.0,3679446.0,0.0,0.0
2022-03-17,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,95.83333333333333,62320.0,4666.0,0.0,4847692.0,4847692.0,0.0,0.0,9332.0,69992003849.0,62320.0,6273604472.0,57386084.0,31388007.0,0.0,0.0
2022-03-17,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,95.83333333333333,64069.0,1.0,0.0,4984714.0,4984714.0,0.0,0.0,1.0,105835472.0,64069.0,72876114.0,1458743.0,53301.0,0.0,0.0
2022-03-17,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,95.83333333333333,64060.0,0.0,0.0,4983856.0,4983856.0,0.0,0.0,0.0,766097276.0,64060.0,303713916.0,8426490.0,4588112.0,0.0,0.0
2022-03-17,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15481.0,dynamic,100.0,66579.0,432.0,0.0,5180408.0,5180408.0,0.0,0.0,864.0,365811130782.0,66579.0,67853681838.0,333778196.0,245984243.0,0.0,0.0
2022-03-17,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15482.0,dynamic,95.83333333333333,61616.0,994.0,0.0,4793304.0,4793304.0,0.0,0.0,1988.0,298209468990.0,61616.0,43593776558.0,263492656.0,197920574.0,0.0,0.0
2022-03-17,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15483.0,dynamic,95.69444444444444,63660.0,0.0,0.0,4953374.0,4953374.0,0.0,0.0,0.0,105218357.0,63660.0,70663749.0,1449666.0,52525.0,0.0,0.0
2022-03-17,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15484.0,dynamic,100.0,66555.0,0.0,0.0,5178120.0,5178120.0,0.0,0.0,0.0,108649489.0,66555.0,12824311.0,1491519.0,11931.0,0.0,0.0
2022-03-17,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15485.0,dynamic,95.83333333333333,62497.0,366.0,0.0,4862542.0,4862542.0,0.0,0.0,732.0,239234138298.0,62497.0,30477028759.0,202116676.0,136099086.0,0.0,0.0
2022-03-17,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,95.69444444444444,63700.0,0.0,0.0,4955700.0,4955700.0,0.0,0.0,0.0,57020925793.0,63700.0,14929081632.0,50361639.0,30149633.0,0.0,0.0
2022-03-17,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,66800.0,0.0,0.0,5196892.0,5196892.0,0.0,0.0,0.0,15388419611.0,66800.0,1012249988.0,12551266.0,5872203.0,0.0,0.0
2022-03-17,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,66575.0,228.0,0.0,5179996.0,5179996.0,0.0,0.0,456.0,162521922041.0,66575.0,23901829923.0,142059046.0,86302022.0,0.0,0.0
2022-03-17,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15489.0,dynamic,100.0,66552.0,6.0,0.0,5177926.0,5177926.0,0.0,0.0,12.0,206464880963.0,66552.0,27657326330.0,179682936.0,125104919.0,0.0,0.0
2022-03-17,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,66755.0,0.0,0.0,5193338.0,5193338.0,0.0,0.0,0.0,814715870.0,66755.0,350098616.0,8907624.0,4913704.0,0.0,0.0
2022-03-17,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,66791.0,0.0,0.0,5196632.0,5196632.0,0.0,0.0,0.0,109157050.0,66791.0,13114733.0,1498385.0,12030.0,0.0,0.0
2022-03-17,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15492.0,dynamic,100.0,66786.0,0.0,0.0,5195910.0,5195910.0,0.0,0.0,0.0,109180842.0,66786.0,13044313.0,1498519.0,12164.0,0.0,0.0
2022-03-17,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,66767.0,0.0,0.0,5194528.0,5194528.0,0.0,0.0,0.0,109082484.0,66767.0,6667407.0,1497062.0,7582.0,0.0,0.0
2022-03-17,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,95.83333333333333,62039.0,51.0,0.0,4827098.0,4827098.0,0.0,0.0,51.0,100214670.0,62039.0,14840926.0,1370891.0,21055.0,0.0,0.0
2022-03-17,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,100.0,66730.0,0.0,0.0,5191706.0,5191706.0,0.0,0.0,0.0,109204869.0,66730.0,13492191.0,1498729.0,12527.0,0.0,0.0
2022-03-17,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,95.83333333333333,62340.0,0.0,0.0,4849752.0,4849752.0,0.0,0.0,0.0,290806636.0,62340.0,134643196.0,3208157.0,1946502.0,0.0,0.0
2022-03-17,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,66781.0,0.0,0.0,5195648.0,5195648.0,0.0,0.0,0.0,108981392.0,66781.0,6592008.0,1495623.0,7215.0,0.0,0.0
2022-03-17,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,95.48611111111111,63801.0,0.0,0.0,4963918.0,4963918.0,0.0,0.0,0.0,1174219974.0,63801.0,780674060.0,13140290.0,8397828.0,0.0,0.0
2022-03-17,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,66557.0,0.0,0.0,5178464.0,5178464.0,0.0,0.0,0.0,108715730.0,66557.0,7023489.0,1491891.0,7574.0,0.0,0.0
2022-03-17,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,66774.0,2.0,0.0,5195042.0,5195042.0,0.0,0.0,2.0,109021042.0,66774.0,6862890.0,1496006.0,7557.0,0.0,0.0
