NE Name,fdn,BT,BTSID,CN,IDTYPE,MOIndex,SN,SRN,className,name,neID
FTBSC02,"NE=280,BTSBRD=271_0_16_0",FAN,271,0,BYID,26_271_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=271, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=271_0_18_0",UEIU,271,0,BYID,26_271_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=271, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=271_0_19_0",UPEU,271,0,BYID,26_271_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=271, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=271_0_6_0",GTMU,271,0,BYID,26_271_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=271, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=272_0_16_0",FAN,272,0,BYID,26_272_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=272, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=272_0_18_0",UEIU,272,0,BYID,26_272_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=272, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=272_0_19_0",UPEU,272,0,BYID,26_272_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=272, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=272_0_6_0",GTMU,272,0,BYID,26_272_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=272, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=272_0_0_11",FMU,272,0,BYID,26_272_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=272, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=159_0_18_0",UEIU,159,0,BYID,26_159_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=159, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=160_0_18_0",UEIU,160,0,BYID,26_160_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=160, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=168_0_18_0",UEIU,168,0,BYID,26_168_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=168, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=152_0_18_0",UEIU,152,0,BYID,26_152_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=152, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=142_0_18_0",UEIU,142,0,BYID,26_142_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=142, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=89_0_18_0",UPEU,89,0,BYID,26_89_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=89, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=179_0_6_0",GTMU,179,0,BYID,26_179_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=179, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=179_0_16_0",FAN,179,0,BYID,26_179_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=179, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=179_0_19_0",UPEU,179,0,BYID,26_179_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=179, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=169_0_6_0",GTMU,169,0,BYID,26_169_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=169, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=169_0_16_0",FAN,169,0,BYID,26_169_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=169, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=169_0_19_0",UPEU,169,0,BYID,26_169_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=169, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=145_0_6_0",GTMU,145,0,BYID,26_145_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=145, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=145_0_16_0",FAN,145,0,BYID,26_145_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=145, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=145_0_19_0",UPEU,145,0,BYID,26_145_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=145, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=147_0_6_0",GTMU,147,0,BYID,26_147_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=147, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=147_0_16_0",FAN,147,0,BYID,26_147_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=147, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=147_0_19_0",UPEU,147,0,BYID,26_147_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=147, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=166_0_6_0",GTMU,166,0,BYID,26_166_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=166, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=166_0_16_0",FAN,166,0,BYID,26_166_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=166, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=166_0_19_0",UPEU,166,0,BYID,26_166_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=166, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=177_0_6_0",GTMU,177,0,BYID,26_177_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=177, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=177_0_16_0",FAN,177,0,BYID,26_177_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=177, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=177_0_19_0",UPEU,177,0,BYID,26_177_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=177, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=175_0_6_0",GTMU,175,0,BYID,26_175_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=175, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=175_0_16_0",FAN,175,0,BYID,26_175_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=175, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=175_0_19_0",UPEU,175,0,BYID,26_175_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=175, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=173_0_6_0",GTMU,173,0,BYID,26_173_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=173, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=173_0_16_0",FAN,173,0,BYID,26_173_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=173, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=173_0_19_0",UPEU,173,0,BYID,26_173_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=173, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=144_0_6_0",GTMU,144,0,BYID,26_144_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=144, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=144_0_16_0",FAN,144,0,BYID,26_144_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=144, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=144_0_19_0",UPEU,144,0,BYID,26_144_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=144, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=92_0_6_0",GTMU,92,0,BYID,26_92_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=92, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=92_0_16_0",FAN,92,0,BYID,26_92_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=92, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=92_0_19_0",UPEU,92,0,BYID,26_92_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=92, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=147_0_18_0",UEIU,147,0,BYID,26_147_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=147, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=92_0_18_0",UEIU,92,0,BYID,26_92_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=92, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=201_0_18_0",UEIU,201,0,BYID,26_201_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=201, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=162_0_6_0",GTMU,162,0,BYID,26_162_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=162, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=162_0_16_0",FAN,162,0,BYID,26_162_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=162, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=162_0_19_0",UPEU,162,0,BYID,26_162_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=162, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=204_0_6_0",GTMU,204,0,BYID,26_204_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=204, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=204_0_16_0",FAN,204,0,BYID,26_204_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=204, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=204_0_19_0",UPEU,204,0,BYID,26_204_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=204, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=200_0_6_0",GTMU,200,0,BYID,26_200_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=200, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=200_0_16_0",FAN,200,0,BYID,26_200_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=200, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=200_0_19_0",UPEU,200,0,BYID,26_200_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=200, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=170_0_0_11",FMU,170,0,BYID,26_170_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=170, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=170_0_18_0",UEIU,170,0,BYID,26_170_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=170, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=181_0_18_0",UEIU,181,0,BYID,26_181_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=181, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=217_0_0_11",FMU,217,0,BYID,26_217_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=217, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=217_0_16_0",FAN,217,0,BYID,26_217_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=217, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=217_0_18_0",UEIU,217,0,BYID,26_217_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=217, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=217_0_19_0",UPEU,217,0,BYID,26_217_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=217, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=217_0_6_0",GTMU,217,0,BYID,26_217_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=217, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=244_0_0_11",FMU,244,0,BYID,26_244_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=244, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=244_0_16_0",FAN,244,0,BYID,26_244_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=244, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=244_0_18_0",UEIU,244,0,BYID,26_244_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=244, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=244_0_19_0",UPEU,244,0,BYID,26_244_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=244, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=244_0_6_0",GTMU,244,0,BYID,26_244_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=244, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=249_0_0_11",FMU,249,0,BYID,26_249_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=249, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=249_0_16_0",FAN,249,0,BYID,26_249_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=249, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=249_0_18_0",UEIU,249,0,BYID,26_249_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=249, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=249_0_19_0",UPEU,249,0,BYID,26_249_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=249, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=249_0_6_0",GTMU,249,0,BYID,26_249_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=249, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=267_0_16_0",FAN,267,0,BYID,26_267_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=267, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=267_0_18_0",UEIU,267,0,BYID,26_267_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=267, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=267_0_19_0",UPEU,267,0,BYID,26_267_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=267, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=159_0_0_11",FMU,159,0,BYID,26_159_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=159, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=160_0_0_11",FMU,160,0,BYID,26_160_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=160, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=196_0_0_11",FMU,196,0,BYID,26_196_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=196, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=168_0_0_11",FMU,168,0,BYID,26_168_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=168, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=152_0_0_11",FMU,152,0,BYID,26_152_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=152, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=143_0_6_0",GTMU,143,0,BYID,26_143_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=143, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=143_0_16_0",FAN,143,0,BYID,26_143_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=143, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=143_0_19_0",UPEU,143,0,BYID,26_143_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=143, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=182_0_18_0",UEIU,182,0,BYID,26_182_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=182, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=175_0_18_0",UEIU,175,0,BYID,26_175_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=175, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=202_0_18_0",UEIU,202,0,BYID,26_202_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=202, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=206_0_0_11",FMU,206,0,BYID,26_206_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=206, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=170_0_6_0",GTMU,170,0,BYID,26_170_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=170, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=170_0_16_0",FAN,170,0,BYID,26_170_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=170, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=170_0_19_0",UPEU,170,0,BYID,26_170_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=170, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=172_0_6_0",GTMU,172,0,BYID,26_172_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=172, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=172_0_16_0",FAN,172,0,BYID,26_172_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=172, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=172_0_19_0",UPEU,172,0,BYID,26_172_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=172, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=181_0_6_0",GTMU,181,0,BYID,26_181_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=181, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=181_0_16_0",FAN,181,0,BYID,26_181_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=181, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=181_0_19_0",UPEU,181,0,BYID,26_181_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=181, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=153_0_6_0",GTMU,153,0,BYID,26_153_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=153, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=153_0_16_0",FAN,153,0,BYID,26_153_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=153, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=153_0_19_0",UPEU,153,0,BYID,26_153_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=153, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=154_0_6_0",GTMU,154,0,BYID,26_154_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=154, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=154_0_16_0",FAN,154,0,BYID,26_154_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=154, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=154_0_19_0",UPEU,154,0,BYID,26_154_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=154, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=155_0_6_0",GTMU,155,0,BYID,26_155_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=155, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=155_0_16_0",FAN,155,0,BYID,26_155_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=155, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=155_0_19_0",UPEU,155,0,BYID,26_155_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=155, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=157_0_6_0",GTMU,157,0,BYID,26_157_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=157, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=157_0_16_0",FAN,157,0,BYID,26_157_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=157, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=157_0_19_0",UPEU,157,0,BYID,26_157_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=157, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=183_0_6_0",GTMU,183,0,BYID,26_183_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=183, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=183_0_16_0",FAN,183,0,BYID,26_183_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=183, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=183_0_19_0",UPEU,183,0,BYID,26_183_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=183, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=165_0_6_0",GTMU,165,0,BYID,26_165_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=165, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=165_0_16_0",FAN,165,0,BYID,26_165_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=165, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=165_0_19_0",UPEU,165,0,BYID,26_165_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=165, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=154_0_0_11",FMU,154,0,BYID,26_154_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=154, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=210_0_18_0",UEIU,210,0,BYID,26_210_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=210, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=210_0_0_11",FMU,210,0,BYID,26_210_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=210, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=162_0_0_11",FMU,162,0,BYID,26_162_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=162, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=220_0_0_11",FMU,220,0,BYID,26_220_0_11_0,0,11,BSC6900GSMBTSBRD,"BTS Index=220, Cabinet No.=0, Slot No.=0, Subrack No.=11",26
FTBSC02,"NE=280,BTSBRD=220_0_16_0",FAN,220,0,BYID,26_220_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=220, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=220_0_18_0",UEIU,220,0,BYID,26_220_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=220, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=220_0_19_0",UPEU,220,0,BYID,26_220_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=220, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=220_0_6_0",GTMU,220,0,BYID,26_220_0_0_6,6,0,BSC6900GSMBTSBRD,"BTS Index=220, Cabinet No.=0, Slot No.=6, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=237_0_16_0",FAN,237,0,BYID,26_237_0_0_16,16,0,BSC6900GSMBTSBRD,"BTS Index=237, Cabinet No.=0, Slot No.=16, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=237_0_18_0",UEIU,237,0,BYID,26_237_0_0_18,18,0,BSC6900GSMBTSBRD,"BTS Index=237, Cabinet No.=0, Slot No.=18, Subrack No.=0",26
FTBSC02,"NE=280,BTSBRD=237_0_19_0",UPEU,237,0,BYID,26_237_0_0_19,19,0,BSC6900GSMBTSBRD,"BTS Index=237, Cabinet No.=0, Slot No.=19, Subrack No.=0",26
